10:53:48:315|      584|      583| 1|3|      Some node
10:53:48:315|      585|      363| 3|3|      Some node
10:53:48:315|      586|      585| 1|3|      Some node
10:53:48:315|      587|      585| 2|3|      Some node
10:53:48:315|      588|        3| 3|3|      Some node
10:53:48:315|      589|      588| 1|3|      Some node
10:53:48:315|      590|      589| 1|3|      Some node
10:53:48:315|      591|      590| 1|3|      Some node
10:53:48:315|      592|      591| 1|3|      Some node
10:53:48:315|      593|      592| 1|3|      Some node
10:53:48:315|      594|      593| 1|3|      Some node
10:53:48:315|      595|      594| 1|3|      Some node
10:53:48:315|      596|      595| 1|3|      Some node
10:53:48:315|      597|      596| 1|3|      Some node
10:53:48:315|      598|      597| 1|3|      Some node
10:53:48:315|      599|      593| 2|3|      Some node
10:53:48:315|      600|      599| 1|3|      Some node
10:53:48:315|      601|      600| 1|3|      Some node
10:53:48:315|      602|      601| 1|3|      Some node
10:53:48:315|      603|      592| 2|3|      Some node
10:53:48:315|      604|      603| 1|3|      Some node
10:53:48:315|      605|      590| 2|3|      Some node
10:53:48:315|      606|      605| 1|3|      Some node
10:53:48:315|      607|      606| 1|3|      Some node
10:53:48:315|      608|      607| 1|3|      Some node
10:53:48:315|      609|      608| 1|3|      Some node
10:53:48:315|      610|      606| 2|3|      Some node
10:53:48:315|      611|      610| 1|3|      Some node
10:53:48:315|      612|      611| 1|3|      Some node
10:53:48:315|      613|      612| 1|3|      Some node
10:53:48:315|      614|      613| 1|3|      Some node
10:53:48:315|      615|      614| 1|3|      Some node
10:53:48:315|      616|      612| 2|3|      Some node
10:53:48:315|      617|      610| 2|3|      Some node
10:53:48:315|      618|      617| 1|3|      Some node
10:53:48:315|      619|      618| 1|3|      Some node
10:53:48:315|      620|      619| 1|3|      Some node
10:53:48:315|      621|      617| 2|3|      Some node
10:53:48:315|      622|      621| 1|3|      Some node
10:53:48:315|      623|      589| 2|3|      Some node
10:53:48:315|      624|      623| 1|3|      Some node
10:53:48:315|      625|      624| 1|3|      Some node
10:53:48:315|      626|      625| 1|3|      Some node
10:53:48:315|      627|      626| 1|3|      Some node
10:53:48:315|      628|      627| 1|3|      Some node
10:53:48:315|      629|      628| 1|3|      Some node
10:53:48:315|      630|      629| 1|3|      Some node
10:53:48:315|      631|      630| 1|3|      Some node
10:53:48:315|      632|      624| 2|3|      Some node
10:53:48:315|      633|      632| 1|3|      Some node
10:53:48:315|      634|      633| 1|3|      Some node
10:53:48:315|      635|      634| 1|3|      Some node
10:53:48:315|      636|      635| 1|3|      Some node
10:53:48:315|      637|      636| 1|3|      Some node
10:53:48:315|      638|      634| 2|3|      Some node
10:53:48:315|      639|      638| 1|3|      Some node
10:53:48:315|      640|      639| 1|3|      Some node
10:53:48:315|      641|      640| 1|3|      Some node
10:53:48:315|      642|      641| 1|3|      Some node
10:53:48:315|      643|      642| 1|3|      Some node
10:53:48:315|      644|      633| 2|3|      Some node
10:53:48:315|      645|      644| 1|3|      Some node
10:53:48:315|      646|      645| 1|3|      Some node
10:53:48:315|      647|      645| 2|3|      Some node
10:53:48:315|      648|      647| 1|3|      Some node
10:53:48:315|      649|      589| 3|3|      Some node
10:53:48:315|      650|      649| 1|3|      Some node
10:53:48:315|      651|      650| 1|3|      Some node
10:53:48:315|      652|      650| 2|3|      Some node
10:53:48:315|      653|      652| 1|3|      Some node
10:53:48:315|      654|      653| 1|3|      Some node
10:53:48:315|      655|      654| 1|3|      Some node
10:53:48:315|      656|      655| 1|3|      Some node
10:53:48:315|      657|      656| 1|3|      Some node
10:53:48:315|      658|      657| 1|3|      Some node
10:53:48:315|      659|      657| 2|3|      Some node
10:53:48:315|      660|      656| 2|3|      Some node
10:53:48:315|      661|      660| 1|3|      Some node
10:53:48:315|      662|      656| 3|3|      Some node
10:53:48:315|      663|      655| 2|3|      Some node
10:53:48:315|      664|      654| 2|3|      Some node
10:53:48:315|      665|      664| 1|3|      Some node
10:53:48:315|      666|      665| 1|3|      Some node
10:53:48:315|      667|      666| 1|3|      Some node
10:53:48:315|      668|      652| 2|3|      Some node
10:53:48:315|      669|      668| 1|3|      Some node
10:53:48:315|      670|      669| 1|3|      Some node
10:53:48:315|      671|      670| 1|3|      Some node
10:53:48:315|      672|      671| 1|3|      Some node
10:53:48:315|      673|      670| 2|3|      Some node
10:53:48:315|      674|      673| 1|3|      Some node
10:53:48:315|      675|      674| 1|3|      Some node
10:53:48:315|      676|      669| 2|3|      Some node
10:53:48:315|      677|      676| 1|3|      Some node
10:53:48:315|      678|      677| 1|3|      Some node
10:53:48:315|      679|      649| 2|3|      Some node
10:53:48:315|      680|      679| 1|3|      Some node
10:53:48:315|      681|      680| 1|3|      Some node
10:53:48:315|      682|      681| 1|3|      Some node
10:53:48:315|      683|      682| 1|3|      Some node
10:53:48:315|      684|      683| 1|3|      Some node
10:53:48:315|      685|      683| 2|3|      Some node
10:53:48:315|      686|      685| 1|3|      Some node
10:53:48:315|      687|      685| 2|3|      Some node
10:53:48:315|      688|      683| 3|3|      Some node
10:53:48:315|      689|      688| 1|3|      Some node
10:53:48:315|      690|      681| 2|3|      Some node
10:53:48:315|      691|      690| 1|3|      Some node
10:53:48:315|      692|      690| 2|3|      Some node
10:53:48:315|      693|      692| 1|3|      Some node
10:53:48:315|      694|      693| 1|3|      Some node
10:53:48:315|      695|      694| 1|3|      Some node
10:53:48:315|      696|      692| 2|3|      Some node
10:53:48:315|      697|      681| 3|3|      Some node
10:53:48:315|      698|      680| 2|3|      Some node
10:53:48:315|      699|      649| 3|3|      Some node
10:53:48:315|      700|      699| 1|3|      Some node
10:53:48:315|      701|      700| 1|3|      Some node
10:53:48:315|      702|      701| 1|3|      Some node
10:53:48:315|      703|      701| 2|3|      Some node
10:53:48:315|      704|      703| 1|3|      Some node
10:53:48:315|      705|      704| 1|3|      Some node
10:53:48:315|      706|      704| 2|3|      Some node
10:53:48:315|      707|      704| 3|3|      Some node
10:53:48:315|      708|      707| 1|3|      Some node
10:53:48:315|      709|      703| 2|3|      Some node
10:53:48:315|      710|      709| 1|3|      Some node
10:53:48:315|      711|      709| 2|3|      Some node
10:53:48:315|      712|      711| 1|3|      Some node
10:53:48:315|      713|      712| 1|3|      Some node
10:53:48:315|      714|      713| 1|3|      Some node
10:53:48:315|      715|      701| 3|3|      Some node
10:53:48:315|      716|      700| 2|3|      Some node
10:53:48:315|      717|      716| 1|3|      Some node
10:53:48:315|      718|      588| 2|3|      Some node
10:53:48:315|      719|      718| 1|3|      Some node
10:53:48:315|      720|      719| 1|3|      Some node
10:53:48:315|      721|      720| 1|3|      Some node
10:53:48:315|      722|      721| 1|3|      Some node
10:53:48:315|      723|      722| 1|3|      Some node
10:53:48:315|      724|      723| 1|3|      Some node
10:53:48:315|      725|      724| 1|3|      Some node
10:53:48:315|      726|      725| 1|3|      Some node
10:53:48:315|      727|      724| 2|3|      Some node
10:53:48:315|      728|      727| 1|3|      Some node
10:53:48:315|      729|      728| 1|3|      Some node
10:53:48:315|      730|      729| 1|3|      Some node
10:53:48:315|      731|      729| 2|3|      Some node
10:53:48:315|      732|      728| 2|3|      Some node
10:53:48:315|      733|      732| 1|3|      Some node
10:53:48:315|      734|      723| 2|3|      Some node
10:53:48:315|      735|      734| 1|3|      Some node
10:53:48:315|      736|      734| 2|3|      Some node
10:53:48:315|      737|      736| 1|3|      Some node
10:53:48:315|      738|      721| 2|3|      Some node
10:53:48:315|      739|      719| 2|3|      Some node
10:53:48:315|      740|      739| 1|3|      Some node
10:53:48:315|      741|      740| 1|3|      Some node
10:53:48:315|      742|      740| 2|3|      Some node
10:53:48:315|      743|      742| 1|3|      Some node
10:53:48:315|      744|      743| 1|3|      Some node
10:53:48:315|      745|      744| 1|3|      Some node
10:53:48:315|      746|      744| 2|3|      Some node
10:53:48:315|      747|      743| 2|3|      Some node
10:53:48:315|      748|      747| 1|3|      Some node
10:53:48:315|      749|      748| 1|3|      Some node
10:53:48:315|      750|      749| 1|3|      Some node
10:53:48:315|      751|      750| 1|3|      Some node
10:53:48:315|      752|      739| 2|3|      Some node
10:53:48:315|      753|      752| 1|3|      Some node
10:53:48:315|      754|      753| 1|3|      Some node
10:53:48:315|      755|      754| 1|3|      Some node
10:53:48:315|      756|      755| 1|3|      Some node
10:53:48:315|      757|      756| 1|3|      Some node
10:53:48:315|      758|      757| 1|3|      Some node
10:53:48:315|      759|      756| 2|3|      Some node
10:53:48:315|      760|      755| 2|3|      Some node
10:53:48:315|      761|      753| 2|3|      Some node
10:53:48:315|      762|      761| 1|3|      Some node
10:53:48:315|      763|      762| 1|3|      Some node
10:53:48:315|      764|      763| 1|3|      Some node
10:53:48:315|      765|      762| 2|3|      Some node
10:53:48:315|      766|      762| 3|3|      Some node
10:53:48:315|      767|      761| 2|3|      Some node
10:53:48:315|      768|      767| 1|3|      Some node
10:53:48:315|      769|      767| 2|3|      Some node
10:53:48:315|      770|      761| 3|3|      Some node
10:53:48:315|      771|      752| 2|3|      Some node
10:53:48:315|      772|      752| 3|3|      Some node
10:53:48:315|      773|      772| 1|3|      Some node
10:53:48:315|      774|      773| 1|3|      Some node
10:53:48:315|      775|      774| 1|3|      Some node
10:53:48:315|      776|      775| 1|3|      Some node
10:53:48:315|      777|      739| 3|3|      Some node
10:53:48:315|      778|      777| 1|3|      Some node
10:53:48:315|      779|      778| 1|3|      Some node
10:53:48:315|      780|      779| 1|3|      Some node
10:53:48:315|      781|      780| 1|3|      Some node
10:53:48:315|      782|      781| 1|3|      Some node
10:53:48:315|      783|      782| 1|3|      Some node
10:53:48:315|      784|      783| 1|3|      Some node
10:53:48:315|      785|      783| 2|3|      Some node
10:53:48:315|      786|      780| 2|3|      Some node
10:53:48:315|      787|      786| 1|3|      Some node
10:53:48:315|      788|      778| 2|3|      Some node
10:53:48:315|      789|      788| 1|3|      Some node
10:53:48:315|      790|      789| 1|3|      Some node
10:53:48:315|      791|      790| 1|3|      Some node
10:53:48:315|      792|      791| 1|3|      Some node
10:53:48:315|      793|      788| 2|3|      Some node
10:53:48:315|      794|      793| 1|3|      Some node
10:53:48:315|      795|      778| 3|3|      Some node
10:53:48:315|      796|      777| 2|3|      Some node
10:53:48:315|      797|      777| 3|3|      Some node
10:53:48:315|      798|      588| 3|3|      Some node
10:53:48:315|      799|      798| 1|3|      Some node
10:53:48:315|      800|      799| 1|3|      Some node
10:53:48:315|      801|      800| 1|3|      Some node
10:53:48:315|      802|      801| 1|3|      Some node
10:53:48:315|      803|      802| 1|3|      Some node
10:53:48:315|      804|      803| 1|3|      Some node
10:53:48:315|      805|      801| 2|3|      Some node
10:53:48:315|      806|      805| 1|3|      Some node
10:53:48:315|      807|      806| 1|3|      Some node
10:53:48:315|      808|      807| 1|3|      Some node
10:53:48:315|      809|      808| 1|3|      Some node
10:53:48:315|      810|      809| 1|3|      Some node
10:53:48:315|      811|      806| 2|3|      Some node
10:53:48:315|      812|      811| 1|3|      Some node
10:53:48:315|      813|      806| 3|3|      Some node
10:53:48:315|      814|      813| 1|3|      Some node
10:53:48:315|      815|      814| 1|3|      Some node
10:53:48:315|      816|      815| 1|3|      Some node
10:53:48:315|      817|      813| 2|3|      Some node
10:53:48:315|      818|      801| 3|3|      Some node
10:53:48:315|      819|      818| 1|3|      Some node
10:53:48:315|      820|      819| 1|3|      Some node
10:53:48:315|      821|      820| 1|3|      Some node
10:53:48:315|      822|      821| 1|3|      Some node
10:53:48:315|      823|      822| 1|3|      Some node
10:53:48:315|      824|      819| 2|3|      Some node
10:53:48:315|      825|      824| 1|3|      Some node
10:53:48:315|      826|      824| 2|3|      Some node
10:53:48:315|      827|      818| 2|3|      Some node
10:53:48:315|      828|      827| 1|3|      Some node
10:53:48:315|      829|      828| 1|3|      Some node
10:53:48:315|      830|      829| 1|3|      Some node
10:53:48:315|      831|      799| 2|3|      Some node
10:53:48:315|      832|        2| 2|3|      Some node
10:53:48:315|      833|      832| 1|3|      Some node
10:53:48:315|      834|      833| 1|3|      Some node
10:53:48:315|      835|      833| 2|3|      Some node
10:53:48:315|      836|      835| 1|3|      Some node
10:53:48:315|      837|      836| 1|3|      Some node
10:53:48:315|      838|      837| 1|3|      Some node
10:53:48:315|      839|      838| 1|3|      Some node
10:53:48:315|      840|      839| 1|3|      Some node
10:53:48:315|      841|      839| 2|3|      Some node
10:53:48:315|      842|      841| 1|3|      Some node
10:53:48:315|      843|      837| 2|3|      Some node
10:53:48:315|      844|      843| 1|3|      Some node
10:53:48:315|      845|      844| 1|3|      Some node
10:53:48:315|      846|      845| 1|3|      Some node
10:53:48:315|      847|      844| 2|3|      Some node
10:53:48:315|      848|      847| 1|3|      Some node
10:53:48:315|      849|      848| 1|3|      Some node
10:53:48:315|      850|      849| 1|3|      Some node
10:53:48:315|      851|      847| 2|3|      Some node
10:53:48:315|      852|      851| 1|3|      Some node
10:53:48:315|      853|      852| 1|3|      Some node
10:53:48:315|      854|      847| 3|3|      Some node
10:53:48:315|      855|      854| 1|3|      Some node
10:53:48:315|      856|      855| 1|3|      Some node
10:53:48:315|      857|      854| 2|3|      Some node
10:53:48:315|      858|      843| 2|3|      Some node
10:53:48:315|      859|      858| 1|3|      Some node
10:53:48:315|      860|      843| 3|3|      Some node
10:53:48:315|      861|      836| 2|3|      Some node
10:53:48:315|      862|      861| 1|3|      Some node
10:53:48:315|      863|      862| 1|3|      Some node
10:53:48:315|      864|      863| 1|3|      Some node
10:53:48:315|      865|      864| 1|3|      Some node
10:53:48:315|      866|      863| 2|3|      Some node
10:53:48:315|      867|      866| 1|3|      Some node
10:53:48:315|      868|      867| 1|3|      Some node
10:53:48:315|      869|      867| 2|3|      Some node
10:53:48:315|      870|      862| 2|3|      Some node
10:53:48:315|      871|      861| 2|3|      Some node
10:53:48:315|      872|      871| 1|3|      Some node
10:53:48:315|      873|      872| 1|3|      Some node
10:53:48:315|      874|      873| 1|3|      Some node
10:53:48:315|      875|      874| 1|3|      Some node
10:53:48:315|      876|      871| 2|3|      Some node
10:53:48:315|      877|      876| 1|3|      Some node
10:53:48:315|      878|      877| 1|3|      Some node
10:53:48:315|      879|      878| 1|3|      Some node
10:53:48:315|      880|      879| 1|3|      Some node
10:53:48:315|      881|      880| 1|3|      Some node
10:53:48:315|      882|      881| 1|3|      Some node
10:53:48:315|      883|      880| 2|3|      Some node
10:53:48:315|      884|      876| 2|3|      Some node
10:53:48:315|      885|      884| 1|3|      Some node
10:53:48:315|      886|      885| 1|3|      Some node
10:53:48:315|      887|      886| 1|3|      Some node
10:53:48:315|      888|      885| 2|3|      Some node
10:53:48:315|      889|      888| 1|3|      Some node
10:53:48:315|      890|      889| 1|3|      Some node
10:53:48:315|      891|      885| 3|3|      Some node
10:53:48:315|      892|      891| 1|3|      Some node
10:53:48:315|      893|      892| 1|3|      Some node
10:53:48:315|      894|      891| 2|3|      Some node
10:53:48:315|      895|      884| 2|3|      Some node
10:53:48:315|      896|      895| 1|3|      Some node
10:53:48:315|      897|      896| 1|3|      Some node
10:53:48:315|      898|      896| 2|3|      Some node
10:53:48:315|      899|      898| 1|3|      Some node
10:53:48:315|      900|      895| 2|3|      Some node
10:53:48:315|      901|      884| 3|3|      Some node
10:53:48:315|      902|      901| 1|3|      Some node
10:53:48:315|      903|      902| 1|3|      Some node
10:53:48:315|      904|      836| 3|3|      Some node
10:53:48:315|      905|      904| 1|3|      Some node
10:53:48:315|      906|      905| 1|3|      Some node
10:53:48:315|      907|      906| 1|3|      Some node
10:53:48:315|      908|      907| 1|3|      Some node
10:53:48:315|      909|      908| 1|3|      Some node
10:53:48:315|      910|      909| 1|3|      Some node
10:53:48:315|      911|      910| 1|3|      Some node
10:53:48:315|      912|      911| 1|3|      Some node
10:53:48:315|      913|      911| 2|3|      Some node
10:53:48:315|      914|      907| 2|3|      Some node
10:53:48:315|      915|      835| 2|3|      Some node
10:53:48:315|      916|      915| 1|3|      Some node
10:53:48:316|      917|      916| 1|3|      Some node
10:53:48:316|      918|      917| 1|3|      Some node
10:53:48:316|      919|      918| 1|3|      Some node
10:53:48:316|      920|      919| 1|3|      Some node
10:53:48:316|      921|      920| 1|3|      Some node
10:53:48:316|      922|      921| 1|3|      Some node
10:53:48:316|      923|      921| 2|3|      Some node
10:53:48:316|      924|      923| 1|3|      Some node
10:53:48:316|      925|      919| 2|3|      Some node
10:53:48:316|      926|      925| 1|3|      Some node
10:53:48:316|      927|      926| 1|3|      Some node
10:53:48:316|      928|      926| 2|3|      Some node
10:53:48:316|      929|      928| 1|3|      Some node
10:53:48:316|      930|      926| 3|3|      Some node
10:53:48:316|      931|      930| 1|3|      Some node
10:53:48:316|      932|      931| 1|3|      Some node
10:53:48:316|      933|      930| 2|3|      Some node
10:53:48:316|      934|      933| 1|3|      Some node
10:53:48:316|      935|      919| 3|3|      Some node
10:53:48:316|      936|      935| 1|3|      Some node
10:53:48:316|      937|      918| 2|3|      Some node
10:53:48:316|      938|      937| 1|3|      Some node
10:53:48:316|      939|      938| 1|3|      Some node
10:53:48:316|      940|      939| 1|3|      Some node
10:53:48:316|      941|      940| 1|3|      Some node
10:53:48:316|      942|      938| 2|3|      Some node
10:53:48:316|      943|      937| 2|3|      Some node
10:53:48:316|      944|      943| 1|3|      Some node
10:53:48:316|      945|      944| 1|3|      Some node
10:53:48:316|      946|      944| 2|3|      Some node
10:53:48:316|      947|      946| 1|3|      Some node
10:53:48:316|      948|      947| 1|3|      Some node
10:53:48:316|      949|      946| 2|3|      Some node
10:53:48:316|      950|      949| 1|3|      Some node
10:53:48:316|      951|      949| 2|3|      Some node
10:53:48:316|      952|      951| 1|3|      Some node
10:53:48:316|      953|      946| 3|3|      Some node
10:53:48:316|      954|      953| 1|3|      Some node
10:53:48:316|      955|      915| 2|3|      Some node
10:53:48:316|      956|      955| 1|3|      Some node
10:53:48:316|      957|      956| 1|3|      Some node
10:53:48:316|      958|      957| 1|3|      Some node
10:53:48:316|      959|      956| 2|3|      Some node
10:53:48:316|      960|      959| 1|3|      Some node
10:53:48:316|      961|      960| 1|3|      Some node
10:53:48:316|      962|      961| 1|3|      Some node
10:53:48:316|      963|      962| 1|3|      Some node
10:53:48:316|      964|      959| 2|3|      Some node
10:53:48:316|      965|      964| 1|3|      Some node
10:53:48:316|      966|      964| 2|3|      Some node
10:53:48:316|      967|      956| 3|3|      Some node
10:53:48:316|      968|      967| 1|3|      Some node
10:53:48:316|      969|      968| 1|3|      Some node
10:53:48:316|      970|      969| 1|3|      Some node
10:53:48:316|      971|      970| 1|3|      Some node
10:53:48:316|      972|      967| 2|3|      Some node
10:53:48:316|      973|      955| 2|3|      Some node
10:53:48:316|      974|      973| 1|3|      Some node
10:53:48:316|      975|      973| 2|3|      Some node
10:53:48:316|      976|      975| 1|3|      Some node
10:53:48:316|      977|      955| 3|3|      Some node
10:53:48:316|      978|      915| 3|3|      Some node
10:53:48:316|      979|      978| 1|3|      Some node
10:53:48:316|      980|      979| 1|3|      Some node
10:53:48:316|      981|      980| 1|3|      Some node
10:53:48:316|      982|      981| 1|3|      Some node
10:53:48:316|      983|      982| 1|3|      Some node
10:53:48:316|      984|      981| 2|3|      Some node
10:53:48:316|      985|      984| 1|3|      Some node
10:53:48:316|      986|      985| 1|3|      Some node
10:53:48:316|      987|      986| 1|3|      Some node
10:53:48:316|      988|      979| 2|3|      Some node
10:53:48:316|      989|      988| 1|3|      Some node
10:53:48:316|      990|      989| 1|3|      Some node
10:53:48:316|      991|      990| 1|3|      Some node
10:53:48:316|      992|      988| 2|3|      Some node
10:53:48:316|      993|      992| 1|3|      Some node
10:53:48:316|      994|      978| 2|3|      Some node
10:53:48:316|      995|      835| 3|3|      Some node
10:53:48:316|      996|      995| 1|3|      Some node
10:53:48:316|      997|      996| 1|3|      Some node
10:53:48:316|      998|      997| 1|3|      Some node
10:53:48:316|      999|      998| 1|3|      Some node
10:53:48:316|     1000|      999| 1|3|      Some node
